name,datetime,tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,preciptype,windspeed,sealevelpressure,uvindex
sao paulo,2022-10-19,77,62.6,68.2,80.6,0,0,0,,8.7,1019.2,5
sao paulo,2022-10-20,82,62.6,71.5,74.2,0,0,0,,9.6,1015,7
sao paulo,2022-10-21,75.2,64.4,70.6,76.6,0.197,100,4.17,rain,14.2,1012.2,5
sao paulo,2022-10-22,79.6,62.6,69.1,76.8,0,0,0,,15.9,1016,5
sao paulo,2022-10-23,78.1,60.9,66.6,75.5,0,0,0,,14.1,1019.3,7
sao paulo,2022-10-24,74.5,60.8,65.8,83.2,0,0,0,,15.5,1018.7,7
sao paulo,2022-10-25,75.5,60.9,66.6,72.5,0,0,0,,14.1,1018.7,7
sao paulo,2022-10-26,85.3,58.9,69.1,72,0,0,0,,11.5,1016.1,7
sao paulo,2022-10-27,90.4,65,77,58.4,0,0,0,,13.7,1014.2,7
sao paulo,2022-10-28,85,67.9,74.8,67.2,0,0,0,,17,1015.5,6
sao paulo,2022-10-29,87.8,65.2,75.7,64.4,0.354,100,4.17,rain,13.2,1014.1,7
sao paulo,2022-10-30,84.2,67.9,76,65.9,0.016,100,4.17,rain,15.9,1011,7
sao paulo,2022-10-31,75.2,66.2,70.3,84.1,0.693,100,8.33,rain,12.8,1012.5,4
sao paulo,2022-11-01,64.7,55.4,61,89.9,0.083,100,8.33,rain,16.5,1020.7,4
sao paulo,2022-11-02,57.9,53.6,55.4,92.6,0,0,0,,15.4,1024.8,2
sao paulo,2022-11-03,60.8,52.5,55.7,81.9,0,0,0,,15.2,1024.4,4
sao paulo,2022-11-04,64.4,49.9,57.8,72.9,0,0,0,,15.9,1022,5
sao paulo,2022-11-05,67,53.5,59.2,75,0,0,0,,14.6,1021.3,6
sao paulo,2022-11-06,66.3,53.5,59.5,76.1,0,0,0,,13.6,1021.6,6
sao paulo,2022-11-07,66.2,55.5,59.6,77.4,0,0,0,,13.6,1020.4,5
sao paulo,2022-11-08,74.4,51.5,61.5,71.5,0,0,0,,14.1,1019,7
sao paulo,2022-11-09,79.8,57.2,65.6,73.4,0,0,0,,15.1,1017.2,8
sao paulo,2022-11-10,78.8,60.9,66.8,79.2,0,0,0,,15.2,1017.7,7
sao paulo,2022-11-11,80.2,62.5,68,85.1,0.788,100,8.33,rain,10.6,1016.7,5
sao paulo,2022-11-12,78,63.6,69,80.1,0,0,0,,11.6,1015.6,7
sao paulo,2022-11-13,86,66,72.2,72.2,0,0,0,,11.8,1014.2,8
sao paulo,2022-11-14,83.4,66.3,74.2,72.2,0,0,0,,12.8,1013,6
sao paulo,2022-11-15,81.8,64.4,73,61.5,0,0,0,,14.1,1016.3,8
sao paulo,2022-11-16,75,61.8,67.5,59.4,0,0,0,,15.7,1019.2,7
sao paulo,2022-11-17,75.3,58.6,66.2,58.9,0,0,0,,14.7,1019.6,8
sao paulo,2022-11-18,72.7,59.1,65.1,69.5,0,0,0,,16.3,1019.1,8
sao paulo,2022-11-19,77.3,59.1,66.1,71.7,0,0,0,,14.6,1018.9,7
sao paulo,2022-11-20,81.6,64,68.2,77.6,0.275,100,8.33,rain,15.1,1017.9,7
sao paulo,2022-11-21,84.9,62.1,71.8,69.2,0,0,0,,13.7,1016.4,7
sao paulo,2022-11-22,84.8,65.8,71.7,72.9,0.276,100,4.17,rain,18.3,1015.8,7
sao paulo,2022-11-23,82.2,64.1,71.3,77.7,1.063,100,4.17,rain,11.4,1014.2,8
sao paulo,2022-11-24,77,61.6,68.1,77,0,0,0,,15.2,1014.5,7
sao paulo,2022-11-25,67.2,59.1,62.7,83.9,0.012,100,4.17,rain,13.8,1017,5
sao paulo,2022-11-26,74.5,59.1,66,74.6,0.004,100,4.17,rain,11.3,1016.1,7
sao paulo,2022-11-27,78,60.7,67.5,83.1,0.024,100,8.33,rain,15.1,1015,7
sao paulo,2022-11-28,78,62.7,66.6,87.9,0.039,100,4.17,rain,13.6,1011.2,8
sao paulo,2022-11-29,77.9,64.4,67.8,88.1,1.023,100,12.5,rain,15.3,1008.2,8
sao paulo,2022-11-30,78.7,64.4,68.5,84.8,0.197,100,4.17,rain,11.7,1008.2,6
sao paulo,2022-12-01,82.4,64.3,72.7,72.2,0,0,0,,10,1011.3,6
sao paulo,2022-12-02,86,67.7,74,78,0.201,100,8.33,rain,12.1,1014.4,8
sao paulo,2022-12-03,82,68.7,73.1,82.1,0.551,100,8.33,rain,14.9,1015.1,7
sao paulo,2022-12-04,78.9,67.9,72.5,82.7,0.047,100,8.33,rain,11.3,1013.7,6
sao paulo,2022-12-05,75.2,69.6,71.3,88.7,0.551,100,8.33,rain,9,1014.8,4
sao paulo,2022-12-06,74.8,67,70.7,91.3,0.192,100,8.33,rain,10.2,1016.3,2
sao paulo,2022-12-07,78.8,66.2,70.5,89.4,0.079,100,4.17,rain,13.8,1015.2,5
sao paulo,2022-12-08,86.2,61.4,73.4,62.9,0,0,0,,8.8,1012.7,8
sao paulo,2022-12-09,88.8,64.8,76.2,59.2,0,0,0,,12.4,1012.5,8
sao paulo,2022-12-10,90.3,64.3,76.3,63.6,0,0,0,,12.4,1013.7,8
sao paulo,2022-12-11,87.8,70.6,78,65,0,0,0,,11.9,1013.1,8
sao paulo,2022-12-12,83.8,69.8,74.4,80.9,0.512,100,8.33,rain,14.5,1010.4,6
sao paulo,2022-12-13,72.6,60.8,67.1,91.8,1.035,100,12.5,rain,15.9,1010.2,5
sao paulo,2022-12-14,72.9,60.7,65.2,74.4,0,0,0,,13.3,1015.3,8
sao paulo,2022-12-15,78.3,60.8,68,72.8,0,0,0,,13.6,1014.7,8
sao paulo,2022-12-16,82.4,63.6,69.5,76.3,0.355,100,8.33,rain,15.9,1011.2,8
sao paulo,2022-12-17,77,60.7,67.6,78.3,0,0,0,,14.6,1012.8,8
sao paulo,2022-12-18,75.2,64.4,68.2,79.4,0,0,0,,14.7,1016.2,5
sao paulo,2022-12-19,70.8,64.3,66,87.3,0.142,100,12.5,rain,10.7,1016.6,3
sao paulo,2022-12-20,69.1,60.8,65.1,92.4,0.118,100,8.33,rain,12.9,1014,3
sao paulo,2022-12-21,69,60.8,64.1,90.5,0.118,100,8.33,rain,16.9,1015.2,5
sao paulo,2022-12-22,68.7,59.1,63.1,88.7,0.02,100,8.33,rain,14.2,1016.8,6
sao paulo,2022-12-23,74.4,57.2,65.4,77.6,0,0,0,,14.1,1017.2,8
sao paulo,2022-12-24,79.1,62.6,69,78.6,0,0,0,,15.4,1017.3,8
sao paulo,2022-12-25,82,65.3,70.9,81.1,0,0,0,,13.6,1018.2,7
sao paulo,2022-12-26,81.6,68.6,72.6,77.1,0,0,0,,11.4,1015.5,9
sao paulo,2022-12-27,78.6,68,73.1,80.8,0.039,100,4.17,rain,8.9,1015.7,6
sao paulo,2022-12-28,77,67,71.2,83.9,0.393,100,8.33,rain,17,1014.4,7
sao paulo,2022-12-29,79.5,66.5,71.6,83.3,0.157,100,8.33,rain,12.2,1016.2,6
sao paulo,2022-12-30,77.3,64.5,69.8,87.1,0,0,0,,13.6,1018.2,7
sao paulo,2022-12-31,79.4,65.2,70.7,84.9,0.354,100,8.33,rain,8.5,1018.2,7
