name,datetime,tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,preciptype,windspeed,sealevelpressure,uvindex
sao paulo,2023-10-16,89,64.5,75.3,72.3,0,0,0,,10.7,1018.7,7
sao paulo,2023-10-17,77.4,66.2,69.8,83.4,0.039,100,4.17,rain,12.4,1019.3,5
sao paulo,2023-10-18,69,61.9,65.5,89.4,0.354,100,4.17,rain,12.7,1020.4,3
sao paulo,2023-10-19,64.4,60,61.8,91.6,0,0,0,rain,12.8,1021.3,3
sao paulo,2023-10-20,69.8,60.5,63.3,88.8,0,0,0,rain,13.7,1020.3,4
sao paulo,2023-10-21,70.1,60.9,64.4,88.8,0,0,0,rain,13.2,1021,3
sao paulo,2023-10-22,78.3,62.6,67.1,81.5,0,0,0,,14.7,1019.7,8
sao paulo,2023-10-23,86,64.2,72.2,73.5,0,0,0,,10.8,1016.3,7
sao paulo,2023-10-24,91.4,68.6,78.7,61.2,0,0,0,rain,15.3,1012.1,6
sao paulo,2023-10-25,73.4,65.4,69.3,86.8,0.02,100,4.17,rain,13,1012.2,4
sao paulo,2023-10-26,71.9,63.6,66.6,87.2,0,0,0,rain,10.7,1011.6,2
sao paulo,2023-10-27,79.8,62.7,68.6,87.7,0.709,100,4.17,rain,12.4,1013.9,6
sao paulo,2023-10-28,82.4,66.3,74.3,74,0,0,0,rain,17.7,1012.7,6
sao paulo,2023-10-29,82.4,70,74.3,83.5,0.511,100,8.33,rain,15.4,1012.3,4
sao paulo,2023-10-30,84.3,69.9,77.3,74.9,0.118,100,4.17,rain,12.8,1013.5,7
sao paulo,2023-10-31,79.8,68.7,74.2,84.4,0.709,100,8.33,rain,12.4,1013.5,3
sao paulo,2023-11-01,70.8,62.5,66.6,90.2,0.035,100,8.33,rain,13.6,1015.6,3
sao paulo,2023-11-02,69.1,60.9,65.3,88.9,0,0,0,,10.7,1015.7,4
sao paulo,2023-11-03,85.8,64.4,72.7,81.1,1.457,100,4.17,rain,17.3,1010.7,6
sao paulo,2023-11-04,78.8,62.3,71.8,61.7,0,0,0,rain,16.5,1012.2,7
sao paulo,2023-11-05,70.9,57.2,63.2,71.6,0,0,0,,13.2,1018.3,8
sao paulo,2023-11-06,74.5,57.1,63.3,69.7,0,0,0,,14.7,1021.1,8
sao paulo,2023-11-07,79.5,59,65.7,74.6,0,0,0,,12,1020.7,7
sao paulo,2023-11-08,88.7,59.8,74.4,55.1,0,0,0,,9.3,1018.1,8
sao paulo,2023-11-09,90.4,69.5,79.4,53.3,0,0,0,,14.3,1016.3,7
sao paulo,2023-11-10,85.5,66.3,72.6,78.5,0,0,0,rain,11.9,1017.9,7
sao paulo,2023-11-11,93.2,68.7,80.9,55,0,0,0,,15.3,1014.5,7
sao paulo,2023-11-12,95.8,69.7,84.6,46.7,0,0,0,,12.7,1013.5,7
sao paulo,2023-11-13,97.6,74.4,85.9,45.7,0,0,0,,15.2,1013.5,7
sao paulo,2023-11-14,96.8,69.8,79.5,69.4,0.004,100,4.17,rain,16.3,1013.4,7
sao paulo,2023-11-15,95,69.2,79.1,69.4,0.984,100,4.17,rain,13.7,1014.1,8
sao paulo,2023-11-16,87.8,70.5,79.3,62.6,0.433,100,4.17,rain,14.6,1011.9,7
sao paulo,2023-11-17,94.9,75.1,82.8,62.2,0,0,0,,12.3,1011.2,7
sao paulo,2023-11-18,92.1,73.2,83.5,60.9,0,0,0,,18.4,1010.9,8
sao paulo,2023-11-19,75.1,66.1,70.2,91.7,1.338,100,12.5,rain,14.7,1016.2,6
sao paulo,2023-11-20,75.2,66.2,69.3,90.6,0,0,0,rain,12.4,1017.1,3
sao paulo,2023-11-21,86,68,74,81.9,0,0,0,rain,12.4,1014.7,8
sao paulo,2023-11-22,87.8,71.5,79.7,68.8,0.197,100,4.17,rain,13.9,1012.7,8
sao paulo,2023-11-23,82.4,69.8,74.8,81.8,0.118,100,4.17,rain,14.7,1015.9,6
sao paulo,2023-11-24,68.1,60.8,64.8,88.5,0.028,100,8.33,rain,14.1,1021.9,2
sao paulo,2023-11-25,62.6,59,60.7,86.8,0.708,100,8.33,rain,10.7,1021.6,2
sao paulo,2023-11-26,70.8,59.1,64.6,86.2,0,0,0,rain,11.1,1019.5,5
sao paulo,2023-11-27,79.1,64.4,70,83.3,0.512,100,4.17,rain,10.9,1019.3,7
sao paulo,2023-11-28,84.3,67,73.3,81.4,0.157,100,4.17,rain,13.7,1016.5,4
sao paulo,2023-11-29,79,68.1,72.2,85.9,0.669,100,8.33,rain,15.4,1014.4,5
sao paulo,2023-11-30,85,68,75.4,75.1,0,0,0,,13.4,1014.6,8
sao paulo,2023-12-01,84.8,69,75.2,78.8,0,0,0,,12.2,1015.8,8
sao paulo,2023-12-02,90.6,66.2,77.8,68.8,0,0,0,,11.8,1014.2,7
sao paulo,2023-12-03,89.6,71.2,79.3,63,0,0,0,,14,1012.9,7
sao paulo,2023-12-04,91.4,68,74.9,74.7,0.079,100,4.17,rain,14.6,1016.1,8
sao paulo,2023-12-05,80.6,68,73.5,79.8,0,0,0,rain,13.6,1019.1,8
sao paulo,2023-12-06,89.6,69.9,79.1,69.7,0,0,0,,11.1,1017.2,9
sao paulo,2023-12-07,91.6,74.2,82.9,57.7,0.028,100,4.17,rain,13.4,1015.2,8
sao paulo,2023-12-08,84.2,67.3,74.4,74.1,0,0,0,rain,15.3,1017.2,9
sao paulo,2023-12-09,69.1,62.7,65.6,86.7,0.008,100,4.17,rain,13.6,1019.5,3
sao paulo,2023-12-10,78,62.7,68.2,79.6,0,0,0,rain,12.4,1017.1,7
sao paulo,2023-12-11,79.8,63.4,69.4,85.3,1.22,100,4.17,rain,12.4,1015.4,8
sao paulo,2023-12-12,74.4,64.2,67.7,79,0,0,0,,11.9,1019.6,6
sao paulo,2023-12-13,82.7,60.8,70.6,78.3,0,0,0,,12.4,1017.2,8
sao paulo,2023-12-14,87.8,66.3,76.2,71.1,0,0,0,,12,1015.7,8
sao paulo,2023-12-15,90.6,70.5,79.2,63.5,0,0,0,,13.2,1016.1,9
sao paulo,2023-12-16,89.1,69.7,77.1,74.5,0,0,0,,12.1,1016.7,9
sao paulo,2023-12-17,88.6,69.8,77.1,71.1,0,0,0,,11,1015.4,8
sao paulo,2023-12-18,89.9,69.7,76.7,62.4,0,0,0,,14.1,1013.1,8
sao paulo,2023-12-19,85.3,66.2,73.5,70.3,0,0,0,,14.8,1012.3,8
sao paulo,2023-12-20,81.6,64.4,71.3,68.9,0,0,0,,16.4,1014.6,9
sao paulo,2023-12-21,85.6,66.1,72.8,73.2,0,0,0,,16.7,1016,8
sao paulo,2023-12-22,86.1,69.7,76.4,73.6,0.118,100,4.17,rain,11.4,1015.6,8
sao paulo,2023-12-23,86.7,67.7,75.1,76.4,1.142,100,4.17,rain,12.6,1015.5,9
sao paulo,2023-12-24,86,68.7,76,71.6,0,0,0,,10.8,1015.3,8
sao paulo,2023-12-25,90.5,72.3,80.8,60.6,0,0,0,,12.5,1015,8
sao paulo,2023-12-26,81.6,66.2,74.4,72.7,0.008,100,4.17,rain,12.2,1015.8,7
sao paulo,2023-12-27,76.2,62.7,69.1,66.9,0,0,0,,14.1,1019.1,8
sao paulo,2023-12-28,87.8,63.3,73.1,64.8,0,0,0,,11.9,1017,8
sao paulo,2023-12-29,92.2,68.7,81.1,53.8,0,0,0,,15.1,1014.2,7
sao paulo,2023-12-30,78.6,66.1,70.2,78.1,0.354,100,8.33,rain,14.9,1017.3,3
sao paulo,2023-12-31,75.2,64.4,68.6,73,0,0,0,rain,12.7,1018.2,8
