name,datetime,tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,preciptype,windspeed,sealevelpressure,uvindex
sao paulo,2021-10-21,67.2,53.7,59.7,80,0,0,0,,11.9,1018.8,6
sao paulo,2021-10-22,77.8,54.6,64.1,72.4,0,0,0,,13.1,1016.3,8
sao paulo,2021-10-23,87.8,58.9,72.3,59.6,0,0,0,,14.2,1011.8,8
sao paulo,2021-10-24,73.5,57.2,64.7,85.3,0.103,100,12.5,rain,17.2,1015,5
sao paulo,2021-10-25,67.2,57.3,62.8,81.6,0,0,0,,12.1,1021.2,4
sao paulo,2021-10-26,75.5,62.4,65.5,85.5,0,0,0,,13.2,1021.3,7
sao paulo,2021-10-27,73,62.7,67.1,88.9,0.039,100,4.17,rain,13.9,1022.8,4
sao paulo,2021-10-28,73.4,64.1,68.1,86.3,0,0,0,,12.4,1023.6,3
sao paulo,2021-10-29,72.6,60.8,66.4,80.9,0.004,100,4.17,rain,13.6,1021.2,5
sao paulo,2021-10-30,74.7,62.7,66.5,79.4,0,0,0,,13.7,1019,6
sao paulo,2021-10-31,67.2,62.5,64.6,86.5,0.039,100,4.17,rain,10.2,1018.5,2
sao paulo,2021-11-01,73.5,61.8,65.6,82,0.276,100,4.17,rain,14.3,1015.8,5
sao paulo,2021-11-02,72.7,60.9,65.8,81.7,0,0,0,,12.4,1016.1,5
sao paulo,2021-11-03,74.4,62.6,66.6,78.9,0,0,0,,12.2,1014.7,6
sao paulo,2021-11-04,81.6,62.5,69.2,70.7,0,0,0,,14.9,1013.8,8
sao paulo,2021-11-05,80.1,59,67.6,75.1,0,0,0,,11.9,1014.5,8
sao paulo,2021-11-06,81,59,67.4,69.2,0,0,0,,12.9,1015.1,8
sao paulo,2021-11-07,78.3,59.1,66.7,68.3,0,0,0,,14.6,1016,8
sao paulo,2021-11-08,77.3,59,65.6,73.8,0,0,0,,14.3,1016.4,8
sao paulo,2021-11-09,68.3,61.9,64.4,82.4,0,0,0,,13.6,1017.2,2
sao paulo,2021-11-10,73.4,60.9,65.2,78.4,0,0,0,,15,1018.1,6
sao paulo,2021-11-11,63.6,58.9,60.5,89.2,0.354,100,8.33,rain,11.3,1020.2,1
sao paulo,2021-11-12,64.4,56.5,59.8,78.7,0,0,0,,16.3,1021.1,5
sao paulo,2021-11-13,68.3,53.5,59.6,70,0,0,0,,16,1019.8,8
sao paulo,2021-11-14,76.5,57.3,63.6,70.9,0,0,0,,14.6,1018.7,8
sao paulo,2021-11-15,80.1,58,67.1,67.5,0,0,0,,11.9,1018.3,7
sao paulo,2021-11-16,83.4,60.7,70.6,60.6,0,0,0,,12.9,1017.7,8
sao paulo,2021-11-17,86,64.3,75.1,51.9,0,0,0,,12.2,1014.6,8
sao paulo,2021-11-18,75.1,66.2,71,76.4,0.599,100,8.33,rain,9.5,1012.7,3
sao paulo,2021-11-19,69.1,63.6,66.6,90.6,0.595,100,8.33,rain,11.5,1013.3,2
sao paulo,2021-11-20,67.3,58.3,62.9,84.9,0,0,0,,13.4,1018,5
sao paulo,2021-11-21,66.6,55.4,60.9,79.7,0,0,0,,12.9,1018.1,5
sao paulo,2021-11-22,82.5,57.3,67.4,63.3,0,0,0,,11.3,1015.8,8
sao paulo,2021-11-23,89.9,57.3,74.4,45.1,0,0,0,,14.1,1015.7,8
sao paulo,2021-11-24,74.5,62.7,67.1,78.3,0,0,0,,12.4,1019,7
sao paulo,2021-11-25,87,62.7,72.2,71.9,0,0,0,,11.7,1016,8
sao paulo,2021-11-26,74.5,68,70.7,75.7,0.047,100,8.33,rain,17.9,1011.1,4
sao paulo,2021-11-27,83.4,66.3,72.7,69.2,0,0,0,,17.1,1008.1,10
sao paulo,2021-11-28,82.5,64.3,72.2,72.6,0,0,0,,10.7,1010.2,8
sao paulo,2021-11-29,88.8,66.1,78.2,60.1,0,0,0,,14.2,1009,7
sao paulo,2021-11-30,82.5,66.2,72.3,78.7,0.709,100,4.17,rain,19.5,1009.9,6
sao paulo,2021-12-01,80.1,65.5,70.5,81.4,0,0,0,,15.4,1012.7,7
sao paulo,2021-12-02,79.3,62.6,67.4,81.1,0,0,0,,15.3,1015,7
sao paulo,2021-12-03,71.9,60.9,65.3,82.4,0,0,0,,16,1016.1,7
sao paulo,2021-12-04,76.6,60.9,67.1,76.7,0,0,0,,14.9,1018.8,6
sao paulo,2021-12-05,81.7,62.7,69.4,74.2,0,0,0,,14.1,1018.2,8
sao paulo,2021-12-06,76.2,64.5,68.5,75.6,0,0,0,,16.6,1016.8,6
sao paulo,2021-12-07,64.3,60,62.2,85.2,0.07,100,8.33,rain,15.1,1017.7,2
sao paulo,2021-12-08,67.6,57.3,61.7,81.8,0,0,0,,14.3,1017.7,6
sao paulo,2021-12-09,71.9,57.3,63.1,74,0,0,0,,12.7,1017.3,8
sao paulo,2021-12-10,78,56.4,66,69.1,0,0,0,,13.8,1014.7,9
sao paulo,2021-12-11,87.8,58.9,72.9,51.9,0,0,0,,11.7,1011.6,10
sao paulo,2021-12-12,88.8,62.5,74.4,64,0,0,0,,14.9,1011.2,8
sao paulo,2021-12-13,84.1,67.9,73.1,79.8,0.157,100,4.17,rain,10.1,1013.8,6
sao paulo,2021-12-14,78.8,68.1,72.7,84.6,0.024,100,8.33,rain,11.4,1013.7,5
sao paulo,2021-12-15,78.8,69.1,71.9,89.4,0.276,100,8.33,rain,8.1,1012.8,5
sao paulo,2021-12-16,82.4,68.1,74.3,80.8,0.157,100,4.17,rain,11.8,1012.7,7
sao paulo,2021-12-17,78,67.2,71,86.2,0,0,0,,15.9,1015.6,6
sao paulo,2021-12-18,75.2,64.7,68.8,80.2,0.004,100,4.17,rain,14.9,1017.8,7
sao paulo,2021-12-19,69.7,61.1,64.2,82.8,0,0,0,,13.3,1018.1,6
sao paulo,2021-12-20,77.4,60.7,68.1,72,0,0,0,,11.9,1015.7,9
sao paulo,2021-12-21,86,64.1,72.7,70,0,0,0,,10.1,1012.5,8
sao paulo,2021-12-22,85.2,66.2,75,69.3,0.079,100,4.17,rain,13.5,1011.3,7
sao paulo,2021-12-23,70.8,60.8,65.8,78.5,0.157,100,4.17,rain,15.8,1013.7,7
sao paulo,2021-12-24,70.4,60.1,64.3,78.2,0.079,100,4.17,rain,16.9,1014,5
sao paulo,2021-12-25,76.6,57.3,66.2,72.4,0,0,0,,12.4,1014.4,8
sao paulo,2021-12-26,84.5,61.4,72.9,60.3,0,0,0,,11.1,1013.1,8
sao paulo,2021-12-27,78.7,66.3,70.7,69.9,0,0,0,,15.3,1013.7,8
sao paulo,2021-12-28,79.9,62.5,69.4,78.9,0.024,100,12.5,rain,12.4,1015.9,8
sao paulo,2021-12-29,80.9,64.3,70.1,79.8,0,0,0,,15.7,1017.6,8
sao paulo,2021-12-30,73.5,66.1,68.8,84.2,0.709,100,4.17,rain,10,1014.5,4
sao paulo,2021-12-31,71.6,64.3,67.2,91.1,1.22,100,8.33,rain,7.6,1010.5,5
